2020-05-15 14:36:10,675INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-28 16:59:40,446INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['29.826579809188843'], ['test_Personalpurchase_Cardholder_Electronicvoucher'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,453INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('null', ['test_Personalpurchase_Cardholder_Homedelivery'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,459INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('null', ['test_Personalpurchase_Cardholder_Exclusiveshop'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,477INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('null', ['test_Personalpurchase_Cardholder_Electronicvoucher'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,491INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('通过', ['test_Personalpurchase_Cardholder_Homedelivery'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,512INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:Lime', ['test_Personalpurchase_Cardholder_Homedelivery'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,538INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('通过', ['test_Personalpurchase_Cardholder_Exclusiveshop'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,560INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:Lime', ['test_Personalpurchase_Cardholder_Exclusiveshop'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,572INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('通过', ['test_Personalpurchase_Cardholder_Electronicvoucher'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,586INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s('style=background-color:Lime', ['test_Personalpurchase_Cardholder_Electronicvoucher'], 'v2020.0528.0006', ['testcase/test_Personalpurchase'], 1590656380)
2020-05-28 16:59:40,804INFO    :操作成功，执行语句为UPDATE test_task SET state = 'done' WHERE version = %s AND project=%s('v2020.0528.0006', 'GBSS')
2020-05-28 16:59:40,827INFO    :操作成功，执行语句为UPDATE test_task SET end_time = %s WHERE version = %s AND project=%s('2020-05-28 16:59:40', 'v2020.0528.0006', 'GBSS')
2020-05-28 16:59:40,833INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s 参数值为:v2020.0528.0006
2020-05-28 16:59:40,833INFO    :查询成功，结果为:5
2020-05-28 16:59:40,839INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '1' 参数值为:v2020.0528.0006
2020-05-28 16:59:40,839INFO    :查询成功，结果为:5
2020-05-28 16:59:40,844INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '0' 参数值为:v2020.0528.0006
2020-05-28 16:59:40,845INFO    :查询成功，结果为:0
2020-05-28 16:59:40,850INFO    :操作成功，执行语句为SELECT testTitle,result_name,result_color FROM pytest_ui_result WHERE version = %s 参数值为:v2020.0528.0006
2020-05-28 16:59:40,851INFO    :查询成功，结果为:(('G003_个人推荐_身份证_专卖店提货_直销和电商公司产品_余额_合单支付', '通过', 'style=background-color:Lime'), ('G003_个人推荐_身份证_家居配送_直销公司和电商公司产品_余额_合单支付', '通过', 'style=background-color:Lime'), ('G001_个人购货_持卡人_家居配送_直销公司和电商公司产品_余额_合单支付', '通过', 'style=background-color:Lime'), ('G001_个人购货_持卡人_专卖店提货_直销和电商公司产品_余额_合单支付', '通过', 'style=background-color:Lime'), ('G001_个人购货_持卡人_购买电子券指定产品_余额', '通过', 'style=background-color:Lime'))
2020-05-28 17:10:41,829INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-28 17:10:41,829INFO    :查询成功，结果为:v2020.0528.0006
2020-05-28 17:10:41,869INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0528.0007', 'WEB', 'GBSS')
2020-05-28 17:10:41,908INFO    :操作成功，执行语句为INSERT INTO test_task(version, project, type, state, start_time, end_time)VALUE(%s,%s,%s,%s,%s,null)('v2020.0528.0007', 'GBSS', 'WEB', 'executing', '2020-05-28 17:10:41')
2020-05-28 17:10:59,590INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '167090556'}
2020-05-28 17:11:15,677INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-28 17:11:15,678INFO    :查询成功，结果为:v2020.0528.0007
2020-05-28 17:11:15,691INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0528.0008', 'WEB', 'GBSS')
2020-05-28 17:11:15,723INFO    :操作成功，执行语句为INSERT INTO test_task(version, project, type, state, start_time, end_time)VALUE(%s,%s,%s,%s,%s,null)('v2020.0528.0008', 'GBSS', 'WEB', 'executing', '2020-05-28 17:11:15')
2020-05-28 17:11:29,485INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '152813868'}
2020-05-28 17:11:29,556INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER set PO_APP_TRAN_STATUS = '05' where po_process_code='G018' and order_dealer_no=:dealerno{'dealerno': '152813868'}
2020-05-28 17:12:09,017INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '167090556'}
2020-05-28 17:13:04,237INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '153153482'}
2020-05-28 17:14:01,479INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where DEALER_NO = (SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '15520245790'}
2020-05-28 17:14:01,573INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER APM set PO_APP_TRAN_STATUS = '05' where APM.PO_APP_TRAN_STATUS = '03' AND ORDER_CUSTOMER_NO =(SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '15520245790'}
2020-05-28 17:14:01,687INFO    :操作成功，执行语句为delete from cbs.po_jp_address pja where pja.dealer_no=(SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '15520245790'}
2020-05-28 17:14:51,341INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '153077458'}
2020-05-28 17:14:51,412INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER set PO_APP_TRAN_STATUS = '05' where po_process_code='G018' and order_dealer_no=:dealerno{'dealerno': '153077458'}
2020-05-28 17:14:51,487INFO    :操作成功，执行语句为delete from  CBS.MKP_COUPON_DETAIL where dealer_no = :dealerno{'dealerno': '153077458'}
2020-05-28 17:14:51,874INFO    :操作成功，执行语句为insert into cbs.MKP_COUPON_DETAIL (id,PROM_CODE,DEALER_NO,MKP_COUPON_TYPE,MKP_COUPON_SEQ_NO,MKP_COUPON_AMT,DISCOUNT_POINT,EFFECTIVE_DATE,INACTIVE_DATE,CHAIN_MIN_SO_POINT,GEN_SO_PERIOD,GEN_SO_NO,Gen_MEMO,TRAN_DATE,TRAN_TYPE,TRAN_AMT,TRAN_DISCOUNT_POINT,TRAN_PAYMENT_DOC_NO,TRAN_MEMO,TRAN_SO_PERIOD,tran_so_no,IS_ENABLED,COMMENTS,CREATED_TIME,CREATED_BY,LAST_UPDATED_TIME,last_updated_by,GIFT_CODE,GEN_DEALER_NO,TRAN_DEALER_NO,TOTAL_CPP_POINT,MKP_COUPON_GROUP,CHAIN_MIN_SO_AMT,WAYBILL) values (CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL,'P2014111', :dealerno,'*MK03',TO_CHAR(SYSDATE, 'YYYYMM') ||SUBSTR(CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL, -4),35,50,date '2016-11-28',date '2027-6-30',50,TO_CHAR(SYSDATE, 'YYYYMM'),'*NONE','移动端“双十一活动”电子券200元','','01',0,0,'','','','',1,'',SYSDATE,'*SYSTEM',SYSDATE,'*SYSTEM','NM1409003','',:dealerno,'0.000','G','0.00',''){'dealerno': '153077458'}
2020-05-28 17:17:25,608INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-28 17:17:25,609INFO    :查询成功，结果为:v2020.0528.0008
2020-05-28 17:17:25,647INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0528.0009', 'WEB', 'GBSS')
2020-05-28 17:17:25,658INFO    :操作成功，执行语句为INSERT INTO test_task(version, project, type, state, start_time, end_time)VALUE(%s,%s,%s,%s,%s,null)('v2020.0528.0009', 'GBSS', 'WEB', 'executing', '2020-05-28 17:17:25')
2020-05-28 17:17:44,239INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '167090556'}
2020-05-28 17:17:46,263INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '152813868'}
2020-05-28 17:17:46,330INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER set PO_APP_TRAN_STATUS = '05' where po_process_code='G018' and order_dealer_no=:dealerno{'dealerno': '152813868'}
2020-05-28 17:18:25,781INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '153077458'}
2020-05-28 17:18:25,870INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER set PO_APP_TRAN_STATUS = '05' where po_process_code='G018' and order_dealer_no=:dealerno{'dealerno': '153077458'}
2020-05-28 17:18:25,941INFO    :操作成功，执行语句为delete from  CBS.MKP_COUPON_DETAIL where dealer_no = :dealerno{'dealerno': '153077458'}
2020-05-28 17:18:26,022INFO    :操作成功，执行语句为insert into cbs.MKP_COUPON_DETAIL (id,PROM_CODE,DEALER_NO,MKP_COUPON_TYPE,MKP_COUPON_SEQ_NO,MKP_COUPON_AMT,DISCOUNT_POINT,EFFECTIVE_DATE,INACTIVE_DATE,CHAIN_MIN_SO_POINT,GEN_SO_PERIOD,GEN_SO_NO,Gen_MEMO,TRAN_DATE,TRAN_TYPE,TRAN_AMT,TRAN_DISCOUNT_POINT,TRAN_PAYMENT_DOC_NO,TRAN_MEMO,TRAN_SO_PERIOD,tran_so_no,IS_ENABLED,COMMENTS,CREATED_TIME,CREATED_BY,LAST_UPDATED_TIME,last_updated_by,GIFT_CODE,GEN_DEALER_NO,TRAN_DEALER_NO,TOTAL_CPP_POINT,MKP_COUPON_GROUP,CHAIN_MIN_SO_AMT,WAYBILL) values (CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL,'P2014111', :dealerno,'*MK03',TO_CHAR(SYSDATE, 'YYYYMM') ||SUBSTR(CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL, -4),35,50,date '2016-11-28',date '2027-6-30',50,TO_CHAR(SYSDATE, 'YYYYMM'),'*NONE','移动端“双十一活动”电子券200元','','01',0,0,'','','','',1,'',SYSDATE,'*SYSTEM',SYSDATE,'*SYSTEM','NM1409003','',:dealerno,'0.000','G','0.00',''){'dealerno': '153077458'}
2020-05-28 17:18:43,881INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '167012853'}
2020-05-28 17:19:13,805INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where DEALER_NO = (SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '13999801970'}
2020-05-28 17:19:13,874INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER APM set PO_APP_TRAN_STATUS = '05' where APM.PO_APP_TRAN_STATUS = '03'and PO_process_code = 'G019' AND ORDER_CUSTOMER_NO =(SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '13999801970'}
2020-05-28 17:19:45,162INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where dealer_no= :dealerno{'dealerno': '153072012'}
2020-05-28 17:19:45,261INFO    :操作成功，执行语句为insert into cbs.MKP_COUPON_DETAIL (id,PROM_CODE,DEALER_NO,MKP_COUPON_TYPE,MKP_COUPON_SEQ_NO,MKP_COUPON_AMT,DISCOUNT_POINT,EFFECTIVE_DATE,INACTIVE_DATE,CHAIN_MIN_SO_POINT,GEN_SO_PERIOD,GEN_SO_NO,Gen_MEMO,TRAN_DATE,TRAN_TYPE,TRAN_AMT,TRAN_DISCOUNT_POINT,TRAN_PAYMENT_DOC_NO,TRAN_MEMO,TRAN_SO_PERIOD,tran_so_no,IS_ENABLED,COMMENTS,CREATED_TIME,CREATED_BY,LAST_UPDATED_TIME,last_updated_by,GIFT_CODE,GEN_DEALER_NO,TRAN_DEALER_NO,TOTAL_CPP_POINT,MKP_COUPON_GROUP,CHAIN_MIN_SO_AMT,WAYBILL) values (CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL,'P2014111', :dealerno,'*MK03',TO_CHAR(SYSDATE, 'YYYYMM') ||SUBSTR(CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL, -4),35,50,date '2016-11-28',date '2027-6-30',50,TO_CHAR(SYSDATE, 'YYYYMM'),'*NONE','移动端“双十一活动”电子券200元','','01',0,0,'','','','',1,'',SYSDATE,'*SYSTEM',SYSDATE,'*SYSTEM','NM1409003','',:dealerno,'0.000','G','0.00',''){'dealerno': '153072012'}
2020-05-28 17:19:48,518INFO    :操作成功，执行语句为delete from cbs.po_app_shopping_car where DEALER_NO = (SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '18040983650'}
2020-05-28 17:19:48,601INFO    :操作成功，执行语句为update CBS.PO_APP_MASTER APM set PO_APP_TRAN_STATUS = '05' where APM.PO_APP_TRAN_STATUS = '03'and PO_process_code = 'G019' AND ORDER_CUSTOMER_NO =(SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno){'dealerno': '18040983650'}
2020-05-28 17:19:48,868INFO    :操作成功，执行语句为SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno 参数值为:{'dealerno': '18040983650'}
2020-05-28 17:19:48,868INFO    :查询成功，结果为:('C00000000001904',)
2020-05-28 17:19:48,939INFO    :操作成功，执行语句为delete from  CBS.MKP_COUPON_DETAIL where dealer_no =:dealerno {'dealerno': 'C00000000001904'}
2020-05-28 17:19:49,002INFO    :操作成功，执行语句为SELECT CUSTOMER_NO FROM CBS.DEALER_CUSTOMER WHERE MOBILE = :dealerno 参数值为:{'dealerno': '18040983650'}
2020-05-28 17:19:49,003INFO    :查询成功，结果为:('C00000000001904',)
2020-05-28 17:19:49,082INFO    :操作成功，执行语句为insert into cbs.MKP_COUPON_DETAIL (id,PROM_CODE,DEALER_NO,MKP_COUPON_TYPE,MKP_COUPON_SEQ_NO,MKP_COUPON_AMT,DISCOUNT_POINT,EFFECTIVE_DATE,INACTIVE_DATE,CHAIN_MIN_SO_POINT,GEN_SO_PERIOD,GEN_SO_NO,Gen_MEMO,TRAN_DATE,TRAN_TYPE,TRAN_AMT,TRAN_DISCOUNT_POINT,TRAN_PAYMENT_DOC_NO,TRAN_MEMO,TRAN_SO_PERIOD,tran_so_no,IS_ENABLED,COMMENTS,CREATED_TIME,CREATED_BY,LAST_UPDATED_TIME,last_updated_by,GIFT_CODE,GEN_DEALER_NO,TRAN_DEALER_NO,TOTAL_CPP_POINT,MKP_COUPON_GROUP,CHAIN_MIN_SO_AMT,WAYBILL) values (CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL,'P2014111', :dealerno,'*MK03',TO_CHAR(SYSDATE, 'YYYYMM') ||SUBSTR(CBS.SEQ_MKP_COUPON_DETAIL_ID.NEXTVAL, -4),35,50,date '2016-11-28',date '2027-6-30',50,TO_CHAR(SYSDATE, 'YYYYMM'),'*NONE','移动端“双十一活动”电子券200元','','01',0,0,'','','','',1,'',SYSDATE,'*SYSTEM',SYSDATE,'*SYSTEM','NM1409003','',:dealerno,'0.000','G','0.00',''){'dealerno': 'C00000000001904'}
2020-05-28 17:20:18,204INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'GBSS')
2020-05-28 17:20:18,204INFO    :查询成功，结果为:v2020.0528.0009
2020-05-28 17:20:18,221INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(test_type,project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,%s,null,null,%s)('WEB', 'GBSS', 'v2020.0528.0009', ['testcase/test_Globalshopping'], ['G018_全球购_持卡人_家居配送'], ['test_Globalshopping_Cardholder_Homedelivery'], ['0'], 1590657618)
2020-05-28 17:20:18,242INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['39.521645307540894'], ['test_Globalshopping_Cardholder_Homedelivery'], 'v2020.0528.0009', ['testcase/test_Globalshopping'], 1590657618)
2020-05-28 17:20:18,250INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s and detailed_id =%s(['44.88476371765137'], ['test_Globalshopping_Cardholder_Electronicvoucher'], 'v2020.0528.0009', ['testcase/test_Globalshopping'], 1590657618)
